e1	e2	rel	label	res	thres	pred	check	lp_tail	pos_tail	lp_head	pos_head
2330	67434	6	1	0.5696882	0.5803723335266113	1	11	1	19	7652	50996
18188	67451	5	1	0.041452542	0.03207512944936752	0	10	2	1	60961	1844
59406	67436	8	1	0.45407555	0.46491730213165283	1	11	4	106	11046	42054
63468	67398	3	1	0.52538717	0.5479034185409546	1	11	5	36	38375	74414
10796	72138	8	1	0.4722351	0.46491730213165283	0	10	46	6	20443	9374
36439	68155	1	1	0.9722777	1.0484164953231812	1	11	7	265	519	74885
14369	74634	12	1	1.3416638	1.3196568489074707	0	10	50	4	24247	2581
19698	68070	0	1	1.0555487	1.0595937967300415	1	11	20	24	2913	4512
28725	67527	3	1	0.52398086	0.5479034185409546	1	11	14	126	9241	59958
26646	67451	5	1	0.040614642	0.03207512944936752	0	10	2	1	56886	1844
66162	67406	3	1	0.51242876	0.5479034185409546	1	11	2	53	14826	74524
15240	67550	3	1	0.5422571	0.5479034185409546	1	11	19	30	40647	54838
44754	67451	5	1	0.03510974	0.03207512944936752	0	10	2	1	19557	1844
3312	67550	3	1	0.5452758	0.5479034185409546	1	11	14	18	48425	54838
25665	67426	6	1	0.56986696	0.5803723335266113	1	11	2	6	25363	65556
15470	69369	1	1	1.0225464	1.0484164953231812	1	11	23	137	1435	21710
6965	67704	0	1	1.0591938	1.0595937967300415	1	11	10	10	42026	42924
60667	68409	3	1	0.556543	0.5479034185409546	0	10	115	51	25870	9740
51210	67801	3	1	0.5408085	0.5479034185409546	1	11	70	135	14986	29995
65259	67409	3	1	0.54644465	0.5479034185409546	1	11	18	22	49921	53984
37759	67402	5	1	0.025533045	0.03207512944936752	1	11	1	1	32615	69119
36478	70547	12	1	1.3204557	1.3196568489074707	0	10	40	32	4123	3869
49180	67464	3	1	0.5059863	0.5479034185409546	1	11	2	65	11174	74816
21364	67847	3	1	0.5496221	0.5479034185409546	0	10	181	148	5391	3617
21527	67753	12	1	1.2625241	1.3196568489074707	1	11	1	6	32257	75000
19609	67402	5	1	0.031643968	0.03207512944936752	1	11	1	1	68000	69119
18508	68813	3	1	0.5392508	0.5479034185409546	1	11	101	272	3281	16482
38224	68517	3	1	0.5348362	0.5479034185409546	1	11	23	59	9807	36161
33203	67957	6	1	0.57725376	0.5803723335266113	1	11	16	34	4810	11721
53354	67464	3	1	0.50141275	0.5479034185409546	1	11	1	128	4633	74816
26586	67402	5	1	0.031531822	0.03207512944936752	1	11	1	1	67636	69119
5318	67408	6	1	0.55578417	0.5803723335266113	1	11	1	115	189	59423
65461	69318	3	1	0.5457584	0.5479034185409546	1	11	37	42	7062	10376
17808	68968	0	1	1.0730691	1.0595937967300415	0	10	33	12	10640	2941
13248	68155	1	1	0.9954628	1.0484164953231812	1	11	4	34	12412	74885
50088	67451	5	1	0.03481615	0.03207512944936752	0	10	2	1	17600	1844
36432	67786	8	1	0.45821586	0.46491730213165283	1	11	38	129	8630	15507
52577	67402	5	1	0.02691866	0.03207512944936752	1	11	1	1	43436	69119
31999	67408	6	1	0.565318	0.5803723335266113	1	11	1	7	11430	59423
21267	67402	5	1	0.028758332	0.03207512944936752	1	11	1	1	56022	69119
28504	68517	3	1	0.55200964	0.5479034185409546	0	10	22	15	46098	36161
31837	67402	5	1	0.028632894	0.03207512944936752	1	11	1	1	55255	69119
21005	67484	1	1	0.98768693	1.0484164953231812	1	11	1	12	53838	75011
1158	67574	3	1	0.5272104	0.5479034185409546	1	11	16	78	9103	54870
44926	68002	8	1	0.45414668	0.46491730213165283	1	11	18	175	6353	22065
21496	67394	1	1	0.99377006	1.0484164953231812	1	11	2	21	21385	74960
32343	67742	1	1	1.0331011	1.0484164953231812	1	11	18	38	9794	37705
29330	67402	5	1	0.032968592	0.03207512944936752	0	10	1	0	70934	69119
7935	68569	3	1	0.5636454	0.5479034185409546	0	10	87	29	48900	12967
46163	67406	3	1	0.52700406	0.5479034185409546	1	11	3	25	49613	74524
15777	67408	6	1	0.5677795	0.5803723335266113	1	11	1	4	18884	59423
17659	67582	6	1	0.5733012	0.5803723335266113	1	11	8	26	3615	23413
8700	68090	1	1	1.0620772	1.0484164953231812	0	10	98	35	15596	5135
19835	67464	3	1	0.51624346	0.5479034185409546	1	11	3	63	31947	74816
51988	67402	5	1	0.024975847	0.03207512944936752	1	11	1	1	28292	69119
48956	67408	6	1	0.5688904	0.5803723335266113	1	11	2	26	22550	59423
51984	67409	3	1	0.54984176	0.5479034185409546	0	10	25	21	58962	53984
8841	67402	5	1	0.024640694	0.03207512944936752	1	11	1	1	25869	69119
22610	68898	3	1	0.56587213	0.5479034185409546	0	10	401	62	23802	503
28329	69374	3	1	0.5586779	0.5479034185409546	0	10	87	40	17950	2480
40533	67426	6	1	0.5653354	0.5803723335266113	1	11	2	18	9479	65556
48431	67792	8	1	0.4715452	0.46491730213165283	0	10	66	23	20402	10252
52100	67432	6	1	0.5704682	0.5803723335266113	1	11	1	2	32071	65998
57167	69445	8	1	0.46167785	0.46491730213165283	1	11	69	126	7892	10620
48393	67449	3	1	0.5419761	0.5479034185409546	1	11	22	41	23415	36039
37658	67409	3	1	0.5378262	0.5479034185409546	1	11	28	51	29367	53984
48590	67402	5	1	0.023839202	0.03207512944936752	1	11	1	1	20508	69119
47188	67484	1	1	0.9793758	1.0484164953231812	1	11	1	15	31285	75011
40960	67408	6	1	0.57100606	0.5803723335266113	1	11	1	5	29659	59423
946	67464	3	1	0.51089174	0.5479034185409546	1	11	1	47	20662	74816
2651	67412	1	1	1.0283134	1.0484164953231812	1	11	14	45	6857	41564
2073	69778	8	1	0.46863	0.46491730213165283	0	10	91	46	9992	6526
49239	67753	12	1	1.2521974	1.3196568489074707	1	11	1	7	11865	75000
1212	67402	5	1	0.02405073	0.03207512944936752	1	11	1	1	21808	69119
7630	67402	5	1	0.029706122	0.03207512944936752	1	11	1	1	60943	69119
16603	67402	5	1	0.023184484	0.03207512944936752	1	11	1	1	16704	69119
33966	67402	5	1	0.029472737	0.03207512944936752	1	11	1	1	59851	69119
16659	67406	3	1	0.5228965	0.5479034185409546	1	11	4	39	37746	74524
28155	67599	0	1	1.0238544	1.0595937967300415	1	11	4	10	21239	73944
47192	67441	1	1	1.0100293	1.0484164953231812	1	11	8	21	60954	74987
38944	68412	6	1	0.5756201	0.5803723335266113	1	11	9	15	37465	57918
2323	69454	1	1	1.0484146	1.0484164953231812	1	11	34	34	11892	11895
11348	67402	5	1	0.021798601	0.03207512944936752	1	11	1	1	8602	69119
22930	67426	6	1	0.576893	0.5803723335266113	1	11	5	12	56631	65556
30048	67402	5	1	0.026244642	0.03207512944936752	1	11	1	1	38282	69119
29197	67434	6	1	0.56892157	0.5803723335266113	1	11	10	73	6115	50996
1154	67427	8	1	0.46639034	0.46491730213165283	0	10	10	5	31635	26633
60876	67396	3	1	0.52389205	0.5479034185409546	1	11	18	111	6143	61823
46398	67408	6	1	0.5691375	0.5803723335266113	1	11	1	6	23328	59423
66829	67464	3	1	0.4950842	0.5479034185409546	1	11	1	258	675	74816
57553	67571	12	1	1.271006	1.3196568489074707	1	11	2	7	3849	70467
32861	67608	3	1	0.5643035	0.5479034185409546	0	10	100	31	40157	7227
47779	67550	3	1	0.53037095	0.5479034185409546	1	11	22	71	14789	54838
1788	68078	3	1	0.52680105	0.5479034185409546	1	11	26	171	5657	54956
38110	67527	3	1	0.54189605	0.5479034185409546	1	11	15	31	47118	59958
22058	68940	1	1	1.0255687	1.0484164953231812	1	11	15	67	5824	39045
15882	67981	8	1	0.45902526	0.46491730213165283	1	11	4	14	22190	45676
14263	67431	6	1	0.56978005	0.5803723335266113	1	11	2	23	13997	57749
47713	67402	5	1	0.027849294	0.03207512944936752	1	11	1	1	50303	69119
15858	67451	5	1	0.03921336	0.03207512944936752	0	10	2	1	48517	1844
5136	67402	5	1	0.023897888	0.03207512944936752	1	11	1	1	20863	69119
7611	67394	1	1	0.9972606	1.0484164953231812	1	11	2	22	29444	74960
42232	68078	3	1	0.5305758	0.5479034185409546	1	11	22	76	11517	54956
21884	69024	6	1	0.58360434	0.5803723335266113	0	10	56	29	17423	7551
45529	67451	5	1	0.034360055	0.03207512944936752	0	10	2	1	14519	1844
31232	67800	3	1	0.52911043	0.5479034185409546	1	11	7	43	27855	70047
3202	67408	6	1	0.57207793	0.5803723335266113	1	11	4	24	33380	59423
54657	68004	3	1	0.54795843	0.5479034185409546	0	10	25	24	53804	53622
18030	67402	5	1	0.02951756	0.03207512944936752	1	11	1	1	60062	69119
20887	67408	6	1	0.56896883	0.5803723335266113	1	11	1	5	22787	59423
14847	67402	5	1	0.025595302	0.03207512944936752	1	11	1	1	33124	69119
33690	67468	3	1	0.56816435	0.5479034185409546	0	10	178	32	51125	6780
18986	67448	3	1	0.5361585	0.5479034185409546	1	11	9	22	44738	70488
45129	67424	6	1	0.564048	0.5803723335266113	1	11	1	47	7474	64908
64190	68621	1	1	1.0368305	1.0484164953231812	1	11	28	65	7939	19207
1679	73131	1	1	1.0604864	1.0484164953231812	0	10	68	35	18346	7313
57479	67402	5	1	0.025650067	0.03207512944936752	1	11	1	1	33563	69119
8023	67431	6	1	0.5662644	0.5803723335266113	1	11	1	20	5413	57749
45249	67396	3	1	0.5355136	0.5479034185409546	1	11	13	38	28421	61823
54489	67408	6	1	0.56611913	0.5803723335266113	1	11	1	28	13684	59423
41335	67571	12	1	1.2838016	1.3196568489074707	1	11	2	6	13777	70467
65300	67426	6	1	0.56111956	0.5803723335266113	1	11	2	34	2186	65556
25198	67753	12	1	1.2277497	1.3196568489074707	1	11	1	125	654	75000
65015	67451	5	1	0.034868985	0.03207512944936752	0	10	2	1	17954	1844
60502	67402	5	1	0.027145103	0.03207512944936752	1	11	1	1	45156	69119
3661	67393	0	1	1.012806	1.0595937967300415	1	11	2	11	29020	74950
38242	67402	5	1	0.028218709	0.03207512944936752	1	11	1	1	52712	69119
33033	67408	6	1	0.56628245	0.5803723335266113	1	11	1	15	14191	59423
62064	67574	3	1	0.53316665	0.5479034185409546	1	11	26	70	20010	54870
40207	67451	5	1	0.041273933	0.03207512944936752	0	10	2	1	60158	1844
58167	67402	5	1	0.024115654	0.03207512944936752	1	11	1	1	22205	69119
46140	67402	5	1	0.03207315	0.03207512944936752	1	11	1	1	69116	69119
17555	67568	3	1	0.51349455	0.5479034185409546	1	11	3	102	2313	67012
24324	70257	8	1	0.47338393	0.46491730213165283	0	10	205	43	11195	3707
40304	68750	3	1	0.5409822	0.5479034185409546	1	11	55	93	4760	15231
47848	72591	3	1	0.56573135	0.5479034185409546	0	10	88	24	52580	11603
37900	67503	1	1	1.0312136	1.0484164953231812	1	11	14	33	12775	49379
48340	67402	5	1	0.027491849	0.03207512944936752	1	11	1	1	47723	69119
13601	67402	5	1	0.026444297	0.03207512944936752	1	11	1	1	39749	69119
44779	68644	8	1	0.4847321	0.46491730213165283	0	10	152	0	66158	8814
24947	67527	3	1	0.5448625	0.5479034185409546	1	11	10	15	53816	59958
58991	69454	1	1	1.0499444	1.0484164953231812	0	10	39	33	13349	11895
3066	67402	5	1	0.026453862	0.03207512944936752	1	11	1	1	39814	69119
16347	73724	8	1	0.4815739	0.46491730213165283	0	10	669	38	14622	1326
9649	67409	3	1	0.54136896	0.5479034185409546	1	11	21	38	36915	53984
15638	67448	3	1	0.5277157	0.5479034185409546	1	11	12	43	22492	70488
51247	67402	5	1	0.021744505	0.03207512944936752	1	11	1	1	8254	69119
30334	67408	6	1	0.56469154	0.5803723335266113	1	11	1	30	9831	59423
33086	67938	8	1	0.45799065	0.46491730213165283	1	11	32	118	4757	10849
359	67408	6	1	0.56604445	0.5803723335266113	1	11	1	22	13450	59423
12964	67454	12	1	1.312193	1.3196568489074707	1	11	33	94	521	1436
64104	67402	5	1	0.030395877	0.03207512944936752	1	11	1	1	63835	69119
993	68078	3	1	0.53133255	0.5479034185409546	1	11	24	83	12893	54956
60665	69102	3	1	0.56083703	0.5479034185409546	0	10	353	73	18139	1277
55271	68662	8	1	0.4635109	0.46491730213165283	1	11	9	11	22758	27083
36132	67835	3	1	0.55421823	0.5479034185409546	0	10	49	32	33202	20510
29460	67975	3	1	0.53989077	0.5479034185409546	1	11	39	63	29554	50248
7065	67973	8	1	0.4452037	0.46491730213165283	1	11	1	77	5078	45437
44820	69716	6	1	0.5803365	0.5803723335266113	1	11	20	20	10749	10845
27686	67462	12	1	1.2975001	1.3196568489074707	1	11	3	6	10583	59389
58744	69773	8	1	0.4683304	0.46491730213165283	0	10	151	80	12462	9403
56890	67406	3	1	0.53805083	0.5479034185409546	1	11	8	22	71165	74524
13556	67402	5	1	0.02977031	0.03207512944936752	1	11	1	1	61260	69119
44656	67426	6	1	0.56174976	0.5803723335266113	1	11	2	46	2843	65556
8700	69711	8	1	0.47227398	0.46491730213165283	0	10	33	5	23245	10896
10605	67708	3	1	0.53141856	0.5479034185409546	1	11	21	61	17669	58150
38250	67981	8	1	0.45737427	0.46491730213165283	1	11	2	25	17556	45676
27036	67402	5	1	0.025517328	0.03207512944936752	1	11	1	1	32510	69119
37372	67587	3	1	0.52253413	0.5479034185409546	1	11	9	77	5802	60281
59725	69981	6	1	0.58300996	0.5803723335266113	0	10	21	9	21493	11332
16032	68155	1	1	0.9867003	1.0484164953231812	1	11	6	59	5401	74885
8879	67483	1	1	1.0257016	1.0484164953231812	1	11	11	29	30903	72438
34888	67406	3	1	0.5190302	0.5479034185409546	1	11	4	63	28589	74524
7744	67417	6	1	0.5745266	0.5803723335266113	1	11	1	6	17240	45323
47620	67471	6	1	0.56449085	0.5803723335266113	1	11	1	19	2864	57752
32614	67423	1	1	0.9936626	1.0484164953231812	1	11	5	57	3669	74715
49796	67521	0	1	1.0135788	1.0595937967300415	1	11	5	31	1163	61422
33588	67402	5	1	0.02370316	0.03207512944936752	1	11	1	1	19706	69119
58983	67402	5	1	0.02611977	0.03207512944936752	1	11	1	1	37269	69119
11285	67767	12	1	1.300792	1.3196568489074707	1	11	4	13	4266	29281
231	68663	6	1	0.5829831	0.5803723335266113	0	10	55	37	16597	8404
9644	67972	3	1	0.55088305	0.5479034185409546	0	10	58	48	21710	15693
13276	67568	3	1	0.52721286	0.5479034185409546	1	11	8	48	22862	67012
40269	67981	8	1	0.46260804	0.46491730213165283	1	11	4	4	36155	45676
29039	67550	3	1	0.5226332	0.5479034185409546	1	11	15	191	4011	54838
15129	69007	3	1	0.5412834	0.5479034185409546	1	11	24	46	6765	18200
6131	67408	6	1	0.5719829	0.5803723335266113	1	11	1	4	33038	59423
40727	67402	5	1	0.029427998	0.03207512944936752	1	11	1	1	59596	69119
34014	67408	6	1	0.5754716	0.5803723335266113	1	11	2	9	45155	59423
3612	67464	3	1	0.5315857	0.5479034185409546	1	11	3	16	69544	74816
16725	68700	8	1	0.45757484	0.46491730213165283	1	11	38	159	7157	14413
60923	68279	3	1	0.55536973	0.5479034185409546	0	10	277	106	10141	1848
57081	67889	1	1	0.99066275	1.0484164953231812	1	11	8	85	6697	74865
27454	67587	3	1	0.53810877	0.5479034185409546	1	11	29	56	36317	60281
14047	69324	6	1	0.58751535	0.5803723335266113	0	10	80	19	29545	6390
37554	67434	6	1	0.5787659	0.5803723335266113	1	11	24	30	43954	50996
58312	67454	0	1	1.0282248	1.0595937967300415	1	11	3	8	47861	74436
22179	67402	5	1	0.02386943	0.03207512944936752	1	11	1	1	20682	69119
22252	67789	3	1	0.5235052	0.5479034185409546	1	11	14	110	15631	69474
7372	67406	3	1	0.5196283	0.5479034185409546	1	11	5	46	29895	74524
42764	69680	8	1	0.47403693	0.46491730213165283	0	10	69	7	19531	7634
15676	67402	5	1	0.02667203	0.03207512944936752	1	11	1	1	41506	69119
3974	67558	3	1	0.49163097	0.5479034185409546	1	11	1	389	315	74834
11311	67520	3	1	0.5107111	0.5479034185409546	1	11	2	126	12827	74669
14490	67451	5	1	0.051514313	0.03207512944936752	0	10	2	0	74693	1844
3673	67402	5	1	0.028870432	0.03207512944936752	1	11	1	1	56666	69119
46068	67430	3	1	0.52883196	0.5479034185409546	1	11	15	68	22740	68716
42544	67434	6	1	0.5705676	0.5803723335266113	1	11	9	59	9799	50996
22526	67408	6	1	0.56200606	0.5803723335266113	1	11	1	60	4257	59423
28497	67550	3	1	0.515574	0.5479034185409546	1	11	11	263	516	54838
644	67402	5	1	0.020064421	0.03207512944936752	1	11	1	2	740	69119
66094	67451	5	1	0.036314566	0.03207512944936752	0	10	2	1	27666	1844
16848	67778	8	1	0.4519728	0.46491730213165283	1	11	11	130	3133	14975
42490	67437	6	1	0.5749992	0.5803723335266113	1	11	8	32	34659	56679
27047	67767	12	1	1.3132787	1.3196568489074707	1	11	4	6	15109	29281
3806	67646	1	1	0.99563384	1.0484164953231812	1	11	3	23	17374	74978
2634	67801	3	1	0.5518437	0.5479034185409546	0	10	63	46	39426	29995
37199	67402	5	1	0.02496496	0.03207512944936752	1	11	1	1	28195	69119
8463	67402	5	1	0.02818829	0.03207512944936752	1	11	1	1	52534	69119
22692	67402	5	1	0.023000669	0.03207512944936752	1	11	1	1	15668	69119
28068	67464	3	1	0.5134199	0.5479034185409546	1	11	1	64	25718	74816
53665	67394	1	1	0.9814865	1.0484164953231812	1	11	2	68	7257	74960
30181	67434	6	1	0.56554395	0.5803723335266113	1	11	2	32	1788	50996
10887	67402	5	1	0.026799235	0.03207512944936752	1	11	1	1	42536	69119
25820	67408	6	1	0.5711376	0.5803723335266113	1	11	3	15	30089	59423
53158	67409	3	1	0.5458628	0.5479034185409546	1	11	20	23	48274	53984
57668	67402	5	1	0.02567581	0.03207512944936752	1	11	1	1	33773	69119
46782	67662	3	1	0.52989054	0.5479034185409546	1	11	2	20	24644	58016
61153	67402	5	1	0.028261194	0.03207512944936752	1	11	1	1	52974	69119
50032	67601	3	1	0.5250678	0.5479034185409546	1	11	11	99	3001	42960
24915	72656	8	1	0.47148246	0.46491730213165283	0	10	48	7	9942	3932
34568	67471	6	1	0.57686645	0.5803723335266113	1	11	5	10	45566	57752
45960	67408	6	1	0.56458366	0.5803723335266113	1	11	1	60	9528	59423
60786	67437	6	1	0.5655424	0.5803723335266113	1	11	2	37	3260	56679
8091	67402	5	1	0.030687468	0.03207512944936752	1	11	1	1	64941	69119
3118	67510	3	1	0.52777696	0.5479034185409546	1	11	28	133	4908	47300
26032	67408	6	1	0.5692952	0.5803723335266113	1	11	1	6	23895	59423
48759	67497	0	1	0.9982277	1.0595937967300415	1	11	1	11	22539	75013
24363	67393	0	1	0.98736376	1.0595937967300415	1	11	2	17	1484	74950
52917	67408	6	1	0.5610178	0.5803723335266113	1	11	1	74	2922	59423
16082	67402	5	1	0.02591219	0.03207512944936752	1	11	1	1	35614	69119
2762	67443	3	1	0.54948545	0.5479034185409546	0	10	208	168	7839	5710
10793	67408	6	1	0.5577922	0.5803723335266113	1	11	1	82	612	59423
3940	67402	5	1	0.027246563	0.03207512944936752	1	11	1	1	45928	69119
5300	67532	6	1	0.58072853	0.5803723335266113	0	10	11	10	31687	30069
24124	67449	3	1	0.54503584	0.5479034185409546	1	11	47	54	29835	36039
60854	67402	5	1	0.025970925	0.03207512944936752	1	11	1	1	36092	69119
1071	67471	6	1	0.5675115	0.5803723335266113	1	11	1	36	8638	57752
10482	67742	1	1	1.061162	1.0484164953231812	0	10	21	12	65564	37705
45787	67451	5	1	0.03639344	0.03207512944936752	0	10	2	1	28212	1844
55379	67723	8	1	0.46365878	0.46491730213165283	1	11	2	2	14341	17158
1119	67888	1	1	1.0346667	1.0484164953231812	1	11	27	70	10316	36764
22773	67550	3	1	0.5257948	0.5479034185409546	1	11	15	111	7541	54838
829	67646	1	1	0.989415	1.0484164953231812	1	11	3	40	9036	74978
12273	68902	8	1	0.43779963	0.46491730213165283	1	11	1	598	198	31779
38421	67497	0	1	1.0235902	1.0595937967300415	1	11	2	10	70939	75013
22539	67896	1	1	1.0414431	1.0484164953231812	1	11	39	58	2380	5856
29679	67402	5	1	0.033155605	0.03207512944936752	0	10	1	0	71228	69119
46866	67400	3	1	0.53705895	0.5479034185409546	1	11	13	36	41905	68012
35134	68833	3	1	0.54067683	0.5479034185409546	1	11	44	72	12827	27644
63934	67786	8	1	0.46824065	0.46491730213165283	0	10	46	20	21815	15507
2806	67402	5	1	0.040801965	0.03207512944936752	0	10	1	0	74735	69119
63430	67756	3	1	0.54963595	0.5479034185409546	0	10	35	32	35897	31714
61492	67394	1	1	0.99916995	1.0484164953231812	1	11	2	16	34643	74960
41105	67714	8	1	0.459712	0.46491730213165283	1	11	17	38	9728	14990
35975	67527	3	1	0.5323551	0.5479034185409546	1	11	9	33	25078	59958
8551	67400	3	1	0.5382713	0.5479034185409546	1	11	17	40	45548	68012
25975	67547	6	1	0.57264006	0.5803723335266113	1	11	1	22	703	15847
62921	67520	3	1	0.52413386	0.5479034185409546	1	11	4	29	45590	74669
5188	68646	3	1	0.5551346	0.5479034185409546	0	10	40	23	42227	25926
27580	67402	5	1	0.024242036	0.03207512944936752	1	11	1	1	23071	69119
39052	67402	5	1	0.026596475	0.03207512944936752	1	11	1	1	40939	69119
55033	67689	3	1	0.5492161	0.5479034185409546	0	10	77	71	31737	28994
41332	74304	12	1	1.3657215	1.3196568489074707	0	10	189	3	55898	659
21508	67497	0	1	0.990925	1.0595937967300415	1	11	1	15	11565	75013
44438	69845	8	1	0.45906815	0.46491730213165283	1	11	75	223	7090	12373
59267	67574	3	1	0.52456605	0.5479034185409546	1	11	17	129	5649	54870
25711	68744	8	1	0.4621446	0.46491730213165283	1	11	3	8	13683	17559
17744	67402	5	1	0.031144224	0.03207512944936752	1	11	1	1	66427	69119
66716	67571	12	1	1.2891773	1.3196568489074707	1	11	2	4	22799	70467
10729	67408	6	1	0.57076573	0.5803723335266113	1	11	1	6	28764	59423
35115	67402	5	1	0.02252417	0.03207512944936752	1	11	1	1	13018	69119
65065	67402	5	1	0.025676832	0.03207512944936752	1	11	1	1	33781	69119
60160	67550	3	1	0.5153084	0.5479034185409546	1	11	12	296	466	54838
38457	67408	6	1	0.56952584	0.5803723335266113	1	11	1	18	24616	59423
62703	67408	6	1	0.57365656	0.5803723335266113	1	11	1	4	38866	59423
30711	67434	6	1	0.58441687	0.5803723335266113	0	10	19	6	62953	50996
66314	67547	6	1	0.5790321	0.5803723335266113	1	11	17	22	11030	15847
41069	67497	0	1	0.96926445	1.0595937967300415	1	11	1	103	695	75013
5560	67426	6	1	0.56868285	0.5803723335266113	1	11	2	12	20336	65556
20178	68922	8	1	0.44468755	0.46491730213165283	1	11	36	932	47	10787
31127	69400	3	1	0.54338485	0.5479034185409546	1	11	56	78	2730	7175
2303	67393	0	1	1.01882	1.0595937967300415	1	11	2	10	46795	74950
29417	67402	5	1	0.031981427	0.03207512944936752	1	11	1	1	68915	69119
21689	67402	5	1	0.027990751	0.03207512944936752	1	11	1	1	51277	69119
9800	67408	6	1	0.56961715	0.5803723335266113	1	11	1	6	24924	59423
36383	68550	12	1	1.3448373	1.3196568489074707	0	10	150	7	11735	837
16297	73216	1	1	1.0821729	1.0484164953231812	0	10	69	12	64845	6651
46816	68451	0	1	1.0471147	1.0595937967300415	1	11	9	10	30911	58379
46825	67527	3	1	0.5194568	0.5479034185409546	1	11	7	65	3876	59958
1026	70241	8	1	0.47441894	0.46491730213165283	0	10	28	3	15631	5629
4900	67408	6	1	0.5609596	0.5803723335266113	1	11	1	25	2843	59423
16037	67829	1	1	1.0128065	1.0484164953231812	1	11	7	15	47962	74849
7391	67437	6	1	0.57709855	0.5803723335266113	1	11	3	5	44324	56679
5826	67402	5	1	0.029514037	0.03207512944936752	1	11	1	1	60046	69119
54518	67430	3	1	0.5373919	0.5479034185409546	1	11	10	26	44230	68716
60618	67601	3	1	0.5315917	0.5479034185409546	1	11	18	67	10447	42960
2682	72943	3	1	0.556283	0.5479034185409546	0	10	225	84	17102	3842
31393	67646	1	1	1.0039045	1.0484164953231812	1	11	7	24	43798	74978
10508	67454	0	1	1.0158092	1.0595937967300415	1	11	2	10	18735	74436
65576	67408	6	1	0.56707937	0.5803723335266113	1	11	1	18	16626	59423
16392	67402	5	1	0.02861327	0.03207512944936752	1	11	1	1	55148	69119
1525	68849	8	1	0.46282622	0.46491730213165283	1	11	8	14	4268	6114
27590	67633	3	1	0.5321468	0.5479034185409546	1	11	3	15	32944	70034
46519	69085	3	1	0.54798067	0.5479034185409546	0	10	34	33	43941	43759
63340	68082	8	1	0.45431092	0.46491730213165283	1	11	33	279	3352	12673
43539	67400	3	1	0.5374416	0.5479034185409546	1	11	15	36	43054	68012
49398	67582	6	1	0.58082885	0.5803723335266113	0	10	10	9	25364	23413
14843	67408	6	1	0.56637895	0.5803723335266113	1	11	1	25	14498	59423
1710	67809	3	1	0.5417682	0.5479034185409546	1	11	47	76	12298	24317
35893	67402	5	1	0.021669893	0.03207512944936752	1	11	1	1	7797	69119
10719	67430	3	1	0.51737285	0.5479034185409546	1	11	8	61	3980	68716
16359	67402	5	1	0.02921451	0.03207512944936752	1	11	1	1	58529	69119
3944	67402	5	1	0.0290793	0.03207512944936752	1	11	1	1	57814	69119
3243	67510	3	1	0.5328804	0.5479034185409546	1	11	29	78	12334	47300
32774	67406	3	1	0.5216618	0.5479034185409546	1	11	6	65	34591	74524
27792	67409	3	1	0.5375099	0.5479034185409546	1	11	18	42	28704	53984
22483	67402	5	1	0.030480247	0.03207512944936752	1	11	1	1	64151	69119
12920	67739	8	1	0.46997565	0.46491730213165283	0	10	27	8	19675	11728
58311	67464	3	1	0.52342665	0.5479034185409546	1	11	1	27	52481	74816
52314	67646	1	1	1.0100386	1.0484164953231812	1	11	5	12	60216	74978
59531	67402	5	1	0.020390997	0.03207512944936752	1	11	1	1	1449	69119
60219	67402	5	1	0.022126138	0.03207512944936752	1	11	1	1	10582	69119
37695	67402	5	1	0.02361813	0.03207512944936752	1	11	1	1	19180	69119
24421	68902	8	1	0.46062183	0.46491730213165283	1	11	2	9	18566	31779
33113	67426	6	1	0.5704292	0.5803723335266113	1	11	2	13	27961	65556
37381	67402	5	1	0.021972647	0.03207512944936752	1	11	1	1	9689	69119
32426	67402	5	1	0.023042278	0.03207512944936752	1	11	1	1	15902	69119
27667	68833	3	1	0.53536505	0.5479034185409546	1	11	52	144	4853	27644
38697	67408	6	1	0.5660971	0.5803723335266113	1	11	1	35	13626	59423
56267	67408	6	1	0.5675702	0.5803723335266113	1	11	1	13	18205	59423
27114	67403	6	1	0.58494043	0.5803723335266113	0	10	1	0	44246	20862
33442	67408	6	1	0.57898307	0.5803723335266113	1	11	11	16	55867	59423
21747	67398	3	1	0.51190805	0.5479034185409546	1	11	4	113	9013	74414
19520	67402	5	1	0.030743863	0.03207512944936752	1	11	1	1	65141	69119
3985	67396	3	1	0.53709084	0.5479034185409546	1	11	12	25	32393	61823
9544	67432	6	1	0.5728416	0.5803723335266113	1	11	5	30	43709	65998
3127	74885	12	1	1.3549842	1.3196568489074707	0	10	186	4	29530	553
45086	67451	5	1	0.040560402	0.03207512944936752	0	10	2	1	56580	1844
58273	67713	1	1	1.0039878	1.0484164953231812	1	11	4	16	24309	74879
32310	67424	6	1	0.57381785	0.5803723335266113	1	11	1	3	44514	64908
28660	67434	6	1	0.57536775	0.5803723335266113	1	11	4	11	27647	50996
56017	67436	8	1	0.44012147	0.46491730213165283	1	11	1	199	1373	42054
62456	67402	5	1	0.0320335	0.03207512944936752	1	11	1	1	69029	69119
38306	67402	5	1	0.030345554	0.03207512944936752	1	11	1	1	63639	69119
49399	68135	6	1	0.5776035	0.5803723335266113	1	11	33	49	12766	23805
28270	67431	6	1	0.5675022	0.5803723335266113	1	11	1	9	7795	57749
29543	68223	6	1	0.569052	0.5803723335266113	1	11	15	128	42	12319
